game_id,winner_team,last_day,n_players,end_reason,villager_votes_cast,villager_votes_received,villager_survived,seer_votes_cast,seer_votes_received,seer_survived,doctor_votes_cast,doctor_votes_received,doctor_survived,werewolf_votes_cast,werewolf_votes_received,werewolf_survived,seer_n_inspects,seer_inspect_success_rate,doctor_n_heals,doctor_heal_success_rate,werewolf_n_wolf_votes,wolf_day_consistency_rate,wolf_active_days
74797768,Villagers,3.0,8,Reason: All werewolves exiled.,4.0,5.5,0.5,0.0,2.0,0.0,4.0,1.0,0.0,7.5,5.0,0.0,1.0,0.0,3.0,0.0,2.5,1.0,3.0
74797769,Villagers,3.0,8,Reason: All werewolves exiled.,5.0,2.75,0.5,2.0,3.0,0.0,0.0,2.0,0.0,6.0,9.0,0.0,2.0,0.0,1.0,0.0,2.0,0.6666666666666666,3.0
74797775,Villagers,2.0,8,Reason: All werewolves exiled.,2.5,1.25,0.5,4.0,0.0,1.0,4.0,2.0,1.0,4.5,10.0,0.0,1.0,0.0,2.0,0.0,1.5,0.5,2.0
74797776,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",3.5,3.0,0.5,0.0,2.0,0.0,2.0,12.0,0.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0
74797807,Villagers,2.0,8,Reason: All werewolves exiled.,3.0,0.5,0.75,4.0,3.0,1.0,4.0,2.0,1.0,4.5,11.0,0.0,2.0,0.5,2.0,0.5,1.5,0.5,2.0
74797808,Villagers,2.0,8,Reason: All werewolves exiled.,2.5,1.25,0.5,4.0,2.0,1.0,4.0,0.0,1.0,4.5,10.0,0.0,2.0,0.5,2.0,0.0,1.5,0.5,2.0
74797811,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1).",4.0,2.25,0.25,2.0,2.0,0.0,2.0,12.0,0.0,7.5,6.0,0.5,2.0,0.5,1.0,0.0,2.5,0.6666666666666666,3.0
74797822,Villagers,3.0,8,Reason: All werewolves exiled.,5.0,4.25,0.5,2.0,1.0,0.0,0.0,2.0,0.0,6.0,7.0,0.0,2.0,0.0,1.0,0.0,2.0,0.6666666666666666,3.0
74797825,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",3.5,6.0,0.5,2.0,2.0,0.0,0.0,2.0,0.0,6.0,0.0,1.0,2.0,0.5,1.0,0.0,2.0,1.0,2.0
74797831,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",3.0,5.0,0.25,0.0,2.0,0.0,4.0,0.0,1.0,6.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0
74797847,Villagers,2.0,8,Reason: All werewolves exiled.,2.5,1.25,0.5,4.0,2.0,1.0,4.0,0.0,1.0,4.5,10.0,0.0,2.0,0.5,2.0,0.0,1.5,0.5,2.0
74797848,Villagers,2.0,8,Reason: All werewolves exiled.,3.0,0.5,0.75,4.0,5.0,1.0,4.0,0.0,1.0,4.5,11.0,0.0,2.0,1.0,2.0,0.5,1.5,0.5,2.0
74797850,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",3.0,4.0,0.25,6.0,12.0,0.0,6.0,0.0,1.0,9.0,7.0,1.0,3.0,0.3333333333333333,3.0,0.3333333333333333,3.0,1.0,3.0
74797851,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",3.0,3.0,0.5,0.0,2.0,0.0,2.0,12.0,0.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0
74797866,Villagers,2.0,8,Reason: All werewolves exiled.,3.0,0.5,0.75,4.0,9.0,1.0,4.0,0.0,1.0,4.5,9.0,0.0,2.0,0.5,2.0,0.5,1.5,1.0,2.0
74797867,Villagers,3.0,8,Reason: All werewolves exiled.,2.5,4.0,0.25,4.0,1.0,0.0,6.0,6.0,1.0,7.5,6.0,0.0,3.0,0.6666666666666666,3.0,0.0,2.5,0.6666666666666666,3.0
74797899,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",3.5,5.0,0.5,2.0,2.0,0.0,0.0,2.0,0.0,6.0,2.0,1.0,2.0,0.5,1.0,0.0,2.0,1.0,2.0
74797901,Villagers,2.0,8,Reason: All werewolves exiled.,3.0,0.5,0.75,4.0,7.0,1.0,4.0,0.0,1.0,4.5,10.0,0.0,2.0,1.0,2.0,0.5,1.5,1.0,2.0
74797905,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1).",4.0,3.5,0.25,4.0,3.0,0.0,2.0,1.0,0.0,6.0,8.0,0.5,3.0,0.3333333333333333,2.0,0.0,2.0,0.6666666666666666,3.0
74797906,Villagers,3.0,8,Reason: All werewolves exiled.,4.0,4.5,0.5,4.0,3.0,0.0,0.0,2.0,0.0,7.5,6.0,0.0,3.0,0.6666666666666666,1.0,0.0,2.5,0.6666666666666666,3.0
74797908,Villagers,2.0,8,Reason: All werewolves exiled.,3.0,1.0,0.75,4.0,5.0,1.0,4.0,0.0,1.0,4.5,10.0,0.0,2.0,0.5,2.0,0.5,1.5,0.5,2.0
74797912,Villagers,2.0,8,Reason: All werewolves exiled.,2.5,1.0,0.75,4.0,3.0,1.0,4.0,0.0,1.0,4.5,10.0,0.0,2.0,0.5,2.0,0.5,1.5,0.5,2.0
74797914,Villagers,3.0,8,Reason: All werewolves exiled.,4.0,2.25,0.5,2.0,2.0,0.0,2.0,10.0,0.0,7.5,7.0,0.0,2.0,0.5,1.0,0.0,2.5,0.6666666666666666,3.0
74797917,Villagers,2.0,8,Reason: All werewolves exiled.,3.5,0.75,0.75,4.0,4.0,1.0,4.0,0.0,1.0,4.5,12.0,0.0,2.0,0.5,2.0,0.5,1.5,0.5,2.0
74797920,Villagers,3.0,8,Reason: All werewolves exiled.,5.0,3.0,0.75,2.0,14.0,0.0,4.0,1.0,0.0,7.5,7.0,0.0,1.0,0.0,3.0,0.3333333333333333,2.5,1.0,3.0
74797926,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",2.5,6.5,0.25,4.0,2.0,0.0,4.0,0.0,1.0,7.0,2.0,1.0,3.0,0.0,3.0,0.3333333333333333,3.0,1.0,2.0
74797931,Villagers,2.0,8,Reason: All werewolves exiled.,3.5,0.75,0.75,4.0,4.0,1.0,4.0,0.0,1.0,4.5,12.0,0.0,2.0,0.5,2.0,0.5,1.5,0.5,2.0
74797932,Werewolves,4.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",4.0,8.0,0.5,2.0,4.0,0.0,6.0,2.0,0.0,10.0,3.0,1.0,2.0,0.5,4.0,0.5,4.0,1.0,3.0
74797937,Villagers,2.0,8,Reason: All werewolves exiled.,3.5,0.75,0.75,4.0,2.0,1.0,0.0,2.0,0.0,4.5,10.0,0.0,2.0,0.5,1.0,0.0,1.5,0.5,2.0
74797941,Villagers,3.0,8,Reason: All werewolves exiled.,4.0,3.75,0.5,6.0,3.0,1.0,6.0,0.0,1.0,6.0,11.0,0.0,3.0,0.3333333333333333,3.0,0.6666666666666666,2.0,0.6666666666666666,3.0
74797954,Villagers,2.0,8,Reason: All werewolves exiled.,3.0,0.5,0.75,4.0,5.0,1.0,4.0,0.0,1.0,4.5,11.0,0.0,2.0,1.0,2.0,0.5,1.5,0.5,2.0
74797956,Villagers,3.0,8,Reason: All werewolves exiled.,4.5,4.25,0.5,0.0,2.0,0.0,2.0,2.0,0.0,7.5,7.0,0.0,1.0,0.0,2.0,0.0,2.5,0.6666666666666666,3.0
74797957,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",3.5,2.5,0.5,0.0,2.0,0.0,2.0,12.0,0.0,6.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0
74797958,Villagers,2.0,8,Reason: All werewolves exiled.,3.5,1.25,0.75,4.0,4.0,1.0,4.0,0.0,1.0,4.5,11.0,0.0,2.0,1.0,2.0,0.5,1.5,1.0,2.0
74797997,Villagers,3.0,8,Reason: All werewolves exiled.,2.5,4.0,0.25,6.0,6.0,1.0,4.0,3.0,0.0,7.5,5.0,0.0,3.0,0.3333333333333333,3.0,0.0,2.5,1.0,3.0
74798010,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1).",3.0,2.75,0.25,4.0,5.0,0.0,6.0,4.0,0.0,6.0,7.0,0.5,3.0,0.6666666666666666,3.0,0.0,2.0,0.6666666666666666,3.0
74798011,Villagers,3.0,8,Reason: All werewolves exiled.,4.0,4.0,0.25,6.0,4.0,1.0,6.0,0.0,1.0,6.0,10.0,0.0,3.0,0.0,3.0,0.3333333333333333,2.0,0.6666666666666666,3.0
74798012,Villagers,3.0,8,Reason: All werewolves exiled.,3.0,3.75,0.25,4.0,3.0,0.0,6.0,0.0,1.0,6.0,8.0,0.0,3.0,0.6666666666666666,3.0,0.0,2.0,0.6666666666666666,3.0
74798014,Werewolves,4.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1).",3.5,4.0,0.25,4.0,5.0,0.0,6.0,7.0,0.0,8.0,6.0,0.5,3.0,0.6666666666666666,4.0,0.25,3.0,0.6666666666666666,3.0
74798016,Villagers,2.0,8,Reason: All werewolves exiled.,3.0,0.5,0.75,4.0,7.0,1.0,4.0,0.0,1.0,4.5,10.0,0.0,2.0,1.0,2.0,0.5,1.5,1.0,2.0
74798028,Villagers,2.0,8,Reason: All werewolves exiled.,4.0,0.5,1.0,2.0,3.0,0.0,4.0,0.0,1.0,4.5,13.0,0.0,2.0,0.5,2.0,0.5,1.5,0.5,2.0
74798031,Villagers,2.0,8,Reason: All werewolves exiled.,3.0,1.0,0.75,4.0,3.0,1.0,4.0,0.0,1.0,4.5,11.0,0.0,2.0,0.5,2.0,0.5,1.5,0.5,2.0
74798033,Villagers,2.0,8,Reason: All werewolves exiled.,3.0,1.25,0.75,4.0,2.0,1.0,4.0,0.0,1.0,4.5,11.0,0.0,2.0,0.5,2.0,0.5,1.5,0.5,2.0
74798036,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1).",3.0,3.25,0.0,4.0,3.0,0.0,6.0,2.0,1.0,6.0,8.0,0.5,3.0,0.3333333333333333,3.0,0.0,2.0,0.6666666666666666,3.0
74798042,Villagers,2.0,8,Reason: All werewolves exiled.,3.0,0.5,0.75,4.0,3.0,1.0,4.0,2.0,1.0,4.5,11.0,0.0,2.0,1.0,2.0,0.5,1.5,0.5,2.0
74798043,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1).",3.0,3.25,0.0,4.0,3.0,0.0,6.0,0.0,1.0,6.0,9.0,0.5,3.0,0.6666666666666666,3.0,0.0,2.0,0.6666666666666666,3.0
74798052,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",2.5,4.0,0.5,4.0,6.0,0.0,2.0,2.0,0.0,6.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0
74798053,Villagers,2.0,8,Reason: All werewolves exiled.,2.5,0.75,0.5,4.0,6.0,1.0,4.0,0.0,1.0,4.5,9.0,0.0,2.0,1.0,2.0,0.0,1.5,1.0,2.0
74798089,Werewolves,4.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1).",3.5,5.0,0.25,4.0,5.0,0.0,6.0,1.0,0.0,8.0,7.0,0.5,3.0,0.3333333333333333,4.0,0.25,3.0,0.6666666666666666,3.0
74798092,Villagers,3.0,8,Reason: All werewolves exiled.,2.5,4.0,0.25,6.0,7.0,1.0,6.0,2.0,1.0,7.5,6.0,0.0,3.0,0.0,3.0,0.3333333333333333,2.5,0.6666666666666666,3.0
74798094,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",2.0,4.0,0.25,4.0,0.0,1.0,4.0,8.0,0.0,6.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0
74798096,Villagers,2.0,8,Reason: All werewolves exiled.,4.0,0.75,1.0,0.0,2.0,0.0,4.0,2.0,1.0,4.5,11.0,0.0,1.0,0.0,2.0,0.5,1.5,0.5,2.0
74798098,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",3.0,5.0,0.25,0.0,2.0,0.0,4.0,2.0,1.0,6.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0
74798101,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",3.5,2.0,0.5,0.0,2.0,0.0,2.0,12.0,0.0,6.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0
74798104,Villagers,2.0,8,Reason: All werewolves exiled.,2.5,0.75,0.5,4.0,4.0,1.0,4.0,2.0,1.0,4.5,9.0,0.0,2.0,0.5,2.0,0.0,1.5,0.5,2.0
74798110,Villagers,2.0,8,Reason: All werewolves exiled.,2.5,0.75,0.5,4.0,6.0,1.0,4.0,0.0,1.0,4.5,9.0,0.0,2.0,0.5,2.0,0.0,1.5,0.5,2.0
74798117,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",3.0,6.0,0.25,0.0,2.0,0.0,4.0,0.0,1.0,6.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0
74798119,Villagers,2.0,8,Reason: All werewolves exiled.,2.5,1.75,0.5,4.0,0.0,1.0,4.0,0.0,1.0,4.5,10.0,0.0,2.0,0.0,2.0,0.0,1.5,0.5,2.0
74798124,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",2.5,2.0,0.5,4.0,4.0,0.0,4.0,14.0,0.0,7.0,0.0,1.0,3.0,0.0,2.0,0.0,3.0,0.5,2.0
74798125,Villagers,3.0,8,Reason: All werewolves exiled.,3.5,4.0,0.5,4.0,5.0,0.0,2.0,2.0,0.0,7.5,6.0,0.0,3.0,0.0,2.0,0.0,2.5,0.6666666666666666,3.0
74798126,Villagers,2.0,8,Reason: All werewolves exiled.,3.5,1.25,0.75,0.0,2.0,0.0,4.0,0.0,1.0,4.5,10.0,0.0,1.0,0.0,2.0,0.0,1.5,0.5,2.0
74798127,Villagers,3.0,8,Reason: All werewolves exiled.,3.5,3.0,0.5,4.0,5.0,0.0,0.0,2.0,0.0,7.5,7.0,0.0,3.0,0.6666666666666666,1.0,0.0,2.5,1.0,3.0
74798129,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1).",5.0,3.75,0.25,2.0,3.0,0.0,0.0,2.0,0.0,6.0,7.0,0.5,2.0,1.0,1.0,0.0,2.0,0.6666666666666666,3.0
74798161,Villagers,3.0,8,Reason: All werewolves exiled.,4.5,4.75,0.5,0.0,2.0,0.0,2.0,2.0,0.0,7.5,6.0,0.0,1.0,1.0,2.0,0.0,2.5,1.0,3.0
74798162,Villagers,3.0,8,Reason: All werewolves exiled.,3.5,3.0,0.5,4.0,9.0,0.0,6.0,2.0,1.0,7.5,8.0,0.0,3.0,0.0,3.0,0.3333333333333333,2.5,0.6666666666666666,3.0
74798164,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",2.5,4.0,0.25,4.0,0.0,1.0,2.0,8.0,0.0,6.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,0.5,2.0
74798200,Villagers,3.0,8,Reason: All werewolves exiled.,3.5,4.0,0.5,4.0,7.0,0.0,6.0,0.0,1.0,7.5,8.0,0.0,3.0,0.3333333333333333,3.0,0.3333333333333333,2.5,0.6666666666666666,3.0
74798201,Villagers,3.0,8,Reason: All werewolves exiled.,4.0,4.25,0.5,6.0,2.0,1.0,4.0,1.0,0.0,6.0,9.0,0.0,3.0,0.3333333333333333,3.0,0.3333333333333333,2.0,0.6666666666666666,3.0
74798208,Villagers,2.0,8,Reason: All werewolves exiled.,4.0,0.5,1.0,2.0,3.0,0.0,0.0,2.0,0.0,4.5,10.0,0.0,2.0,0.5,1.0,0.0,1.5,0.5,2.0
74798212,Villagers,3.0,8,Reason: All werewolves exiled.,4.5,3.25,0.5,0.0,2.0,0.0,2.0,8.0,0.0,7.5,6.0,0.0,1.0,0.0,1.0,0.0,2.5,1.0,3.0
74798215,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",2.5,5.5,0.25,2.0,2.0,0.0,4.0,0.0,1.0,6.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0
74798220,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",3.5,5.5,0.5,2.0,2.0,0.0,0.0,2.0,0.0,6.0,1.0,1.0,2.0,0.5,1.0,0.0,2.0,1.0,2.0
74798223,Villagers,2.0,8,Reason: All werewolves exiled.,3.0,0.5,0.75,4.0,5.0,1.0,4.0,0.0,1.0,4.5,11.0,0.0,2.0,1.0,2.0,0.5,1.5,0.5,2.0
74798226,Villagers,2.0,8,Reason: All werewolves exiled.,4.0,0.5,1.0,2.0,3.0,0.0,0.0,2.0,0.0,4.5,10.0,0.0,2.0,1.0,1.0,0.0,1.5,0.5,2.0
74798230,Villagers,3.0,8,Reason: All werewolves exiled.,4.0,2.25,0.5,2.0,10.0,0.0,2.0,2.0,0.0,7.5,7.0,0.0,1.0,1.0,2.0,0.0,2.5,1.0,3.0
74798239,Villagers,3.0,8,Reason: All werewolves exiled.,2.5,4.0,0.25,4.0,5.0,0.0,6.0,2.0,1.0,7.5,6.0,0.0,2.0,0.5,3.0,0.0,2.5,0.6666666666666666,3.0
74798247,Villagers,2.0,8,Reason: All werewolves exiled.,3.0,0.5,0.75,4.0,5.0,1.0,4.0,0.0,1.0,4.5,11.0,0.0,2.0,1.0,2.0,0.5,1.5,0.5,2.0
74798257,Villagers,3.0,8,Reason: All werewolves exiled.,4.0,1.25,0.5,2.0,10.0,0.0,6.0,4.0,1.0,7.5,10.0,0.0,1.0,1.0,3.0,0.3333333333333333,2.5,0.3333333333333333,3.0
74798265,Villagers,2.0,8,Reason: All werewolves exiled.,3.0,1.0,0.75,4.0,3.0,1.0,4.0,0.0,1.0,4.5,11.0,0.0,2.0,1.0,2.0,0.5,1.5,0.5,2.0
74798266,Villagers,2.0,8,Reason: All werewolves exiled.,4.0,1.25,1.0,0.0,2.0,0.0,4.0,0.0,1.0,4.5,11.0,0.0,1.0,0.0,2.0,0.5,1.5,0.5,2.0
74798272,Villagers,2.0,8,Reason: All werewolves exiled.,3.0,1.25,0.75,4.0,2.0,1.0,4.0,0.0,1.0,4.5,11.0,0.0,2.0,0.5,2.0,0.5,1.5,0.5,2.0
74798305,Villagers,3.0,8,Reason: All werewolves exiled.,4.0,4.0,0.5,4.0,2.0,0.0,6.0,2.0,1.0,6.0,9.0,0.0,3.0,0.6666666666666666,3.0,0.3333333333333333,2.0,0.6666666666666666,3.0
74798319,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",2.5,1.0,0.5,4.0,8.0,0.0,2.0,12.0,0.0,6.0,2.0,1.0,2.0,0.5,1.0,0.0,2.0,1.0,2.0
74798325,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",3.5,7.5,0.25,0.0,2.0,0.0,4.0,0.0,1.0,7.0,0.0,1.0,1.0,0.0,3.0,0.3333333333333333,3.0,1.0,2.0
74798333,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",2.0,1.0,0.5,4.0,6.0,0.0,2.0,8.0,0.0,6.0,4.0,1.0,2.0,0.5,1.0,0.0,2.0,1.0,2.0
74798337,Villagers,2.0,8,Reason: All werewolves exiled.,4.0,0.5,1.0,2.0,3.0,0.0,0.0,2.0,0.0,4.5,10.0,0.0,2.0,1.0,1.0,0.0,1.5,0.5,2.0
74798354,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",3.5,4.5,0.5,0.0,2.0,0.0,2.0,8.0,0.0,6.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.5,2.0
74798356,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",3.5,7.5,0.25,0.0,2.0,0.0,4.0,0.0,1.0,7.0,0.0,1.0,1.0,0.0,3.0,0.3333333333333333,3.0,1.0,2.0
74798362,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",3.5,4.5,0.5,2.0,8.0,0.0,0.0,2.0,0.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0
74798365,Villagers,3.0,8,Reason: All werewolves exiled.,5.0,3.0,0.5,0.0,2.0,0.0,6.0,10.0,1.0,6.0,7.0,0.0,1.0,0.0,3.0,0.3333333333333333,2.0,1.0,3.0
74798374,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1).",5.0,3.75,0.25,2.0,3.0,0.0,0.0,2.0,0.0,6.0,7.0,0.5,2.0,1.0,1.0,0.0,2.0,0.6666666666666666,3.0
74798409,Villagers,2.0,8,Reason: All werewolves exiled.,4.0,0.5,1.0,2.0,5.0,0.0,0.0,2.0,0.0,4.5,9.0,0.0,2.0,1.0,1.0,0.0,1.5,1.0,2.0
74798414,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",2.5,4.0,0.5,4.0,12.0,0.0,4.0,2.0,0.0,7.0,1.0,1.0,2.0,0.5,3.0,0.3333333333333333,3.0,1.0,2.0
74798415,Villagers,2.0,8,Reason: All werewolves exiled.,4.0,0.5,1.0,4.0,5.0,1.0,4.0,0.0,1.0,4.5,13.0,0.0,2.0,1.0,2.0,1.0,1.5,0.5,2.0
74798417,Villagers,2.0,8,Reason: All werewolves exiled.,2.5,1.75,0.5,4.0,0.0,1.0,4.0,2.0,1.0,4.5,9.0,0.0,2.0,0.0,2.0,0.0,1.5,0.5,2.0
74798419,Villagers,3.0,8,Reason: All werewolves exiled.,4.0,3.5,0.5,4.0,5.0,0.0,0.0,2.0,0.0,7.5,7.0,0.0,3.0,0.3333333333333333,1.0,0.0,2.5,1.0,3.0
74798426,Villagers,2.0,8,Reason: All werewolves exiled.,3.0,0.75,0.75,4.0,4.0,1.0,4.0,0.0,1.0,4.5,11.0,0.0,2.0,1.0,2.0,0.5,1.5,0.5,2.0
74798428,Villagers,3.0,8,Reason: All werewolves exiled.,4.0,4.0,0.5,4.0,3.0,0.0,0.0,2.0,0.0,7.5,7.0,0.0,3.0,0.6666666666666666,1.0,0.0,2.5,0.6666666666666666,3.0
74798432,Villagers,2.0,8,Reason: All werewolves exiled.,3.0,0.75,0.75,4.0,4.0,1.0,4.0,0.0,1.0,4.5,11.0,0.0,2.0,0.5,2.0,0.5,1.5,0.5,2.0
74798434,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",3.5,2.5,0.5,2.0,10.0,0.0,0.0,2.0,0.0,6.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0
74798436,Villagers,2.0,8,Reason: All werewolves exiled.,4.0,0.5,1.0,2.0,3.0,0.0,0.0,2.0,0.0,4.5,10.0,0.0,2.0,1.0,1.0,0.0,1.5,0.5,2.0
74798444,Villagers,2.0,8,Reason: All werewolves exiled.,4.0,0.5,1.0,4.0,5.0,1.0,4.0,0.0,1.0,4.5,13.0,0.0,2.0,1.0,2.0,1.0,1.5,0.5,2.0
74798446,Villagers,2.0,8,Reason: All werewolves exiled.,3.0,0.5,0.75,4.0,5.0,1.0,4.0,0.0,1.0,4.5,11.0,0.0,2.0,1.0,2.0,0.5,1.5,0.5,2.0
74798450,Villagers,2.0,8,Reason: All werewolves exiled.,3.5,0.75,0.75,4.0,4.0,1.0,4.0,0.0,1.0,4.5,12.0,0.0,2.0,1.0,2.0,0.5,1.5,0.5,2.0
74798452,Villagers,3.0,8,Reason: All werewolves exiled.,3.5,4.5,0.5,6.0,1.0,1.0,6.0,4.0,1.0,7.5,9.0,0.0,3.0,0.3333333333333333,3.0,0.6666666666666666,2.5,0.6666666666666666,3.0
74798457,Villagers,3.0,8,Reason: All werewolves exiled.,4.5,3.75,0.5,0.0,2.0,0.0,4.0,1.0,0.0,6.0,8.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,3.0
74798459,Villagers,3.0,8,Reason: All werewolves exiled.,2.5,3.5,0.25,4.0,5.0,0.0,6.0,6.0,1.0,7.5,5.0,0.0,3.0,0.3333333333333333,3.0,0.0,2.5,1.0,3.0
74798460,Villagers,2.0,8,Reason: All werewolves exiled.,4.0,0.75,1.0,4.0,4.0,1.0,4.0,0.0,1.0,4.5,13.0,0.0,2.0,0.5,2.0,1.0,1.5,0.5,2.0
74798462,Villagers,2.0,8,Reason: All werewolves exiled.,3.5,1.75,0.75,4.0,0.0,1.0,0.0,2.0,0.0,4.5,9.0,0.0,2.0,1.0,1.0,0.0,1.5,1.0,2.0
74798508,Villagers,2.0,8,Reason: All werewolves exiled.,3.5,1.25,0.75,4.0,2.0,1.0,4.0,0.0,1.0,4.5,12.0,0.0,2.0,0.5,2.0,0.5,1.5,0.5,2.0
74798518,Villagers,2.0,8,Reason: All werewolves exiled.,2.5,0.75,0.5,4.0,4.0,1.0,4.0,0.0,1.0,4.5,10.0,0.0,2.0,1.0,2.0,0.0,1.5,0.5,2.0
74798537,Villagers,3.0,8,Reason: All werewolves exiled.,5.0,3.25,0.5,2.0,3.0,0.0,0.0,2.0,0.0,6.0,8.0,0.0,2.0,0.5,1.0,0.0,2.0,0.6666666666666666,3.0
74798542,Villagers,2.0,8,Reason: All werewolves exiled.,4.0,0.5,1.0,2.0,3.0,0.0,0.0,2.0,0.0,4.5,10.0,0.0,2.0,1.0,1.0,0.0,1.5,0.5,2.0
74798546,Villagers,2.0,8,Reason: All werewolves exiled.,4.0,0.5,1.0,2.0,3.0,0.0,4.0,0.0,1.0,4.5,13.0,0.0,2.0,1.0,2.0,0.5,1.5,0.5,2.0
74798549,Villagers,3.0,8,Reason: All werewolves exiled.,4.5,5.0,0.75,0.0,2.0,0.0,4.0,1.0,0.0,7.5,7.0,0.0,1.0,1.0,3.0,0.3333333333333333,2.5,0.6666666666666666,3.0
74798551,Werewolves,4.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1).",5.0,3.5,0.25,4.0,5.0,0.0,4.0,10.0,0.0,6.5,6.0,0.5,3.0,0.3333333333333333,2.0,0.5,2.5,0.6666666666666666,3.0
